transID,cumid,time,amount,type_label,type
3932,10022,15MAY09:18:19:07,30,正常,Normal
13070,10022,10JUL09:12:39:54,15,正常,Normal
16553,10022,01AUG09:10:47:47,36,正常,Normal
16618,10022,01AUG09:15:36:15,0,赠送,Presented
18999,10022,16AUG09:13:47:41,224,特价,Special_offer
50610,10022,24AUG10:21:15:13,0,赠送,Presented
41463,10022,28JUN10:17:04:25,399,正常,Normal
20971,10022,01SEP09:17:47:46,249,正常,Normal
28474,10022,30JAN10:17:47:33,0,赠送,Presented
30275,10022,29MAR10:09:05:08,0,赠送,Presented
38475,10022,14JUN10:18:31:17,20,正常,Normal
49738,10022,16AUG10:18:42:15,0,赠送,Presented
52723,10022,16SEP10:20:39:26,0,赠送,Presented
52903,10022,18SEP10:19:20:30,0,赠送,Presented
14643,10022,19JUL09:19:27:21,399,正常,Normal
27850,10022,16JAN10:12:19:58,193,正常,Normal
30468,10022,03APR10:11:19:39,258,正常,Normal
5399,10023,20MAY09:18:41:10,60,正常,Normal
9634,10023,16JUN09:16:03:18,45,正常,Normal
11798,10023,30JUN09:21:40:07,30,正常,Normal
30093,10023,21MAR10:20:17:59,0,赠送,Presented
30585,10023,05APR10:20:04:50,249,正常,Normal
31757,10023,02MAY10:21:13:19,643,正常,Normal
36876,10023,05JUN10:21:04:48,331,正常,Normal
39340,10023,18JUN10:13:12:02,359,正常,Normal
40488,10023,22JUN10:21:46:49,0,赠送,Presented
43125,10023,06JUL10:19:20:55,279,正常,Normal
50239,10023,20AUG10:20:53:26,261,正常,Normal
50373,10023,22AUG10:09:40:23,0,赠送,Presented
52516,10023,14SEP10:13:11:48,0,赠送,Presented
34527,10023,23MAY10:13:50:41,0,赠送,Presented
40099,10023,21JUN10:13:15:47,299,正常,Normal
4889,10023,19MAY09:12:05:04,319,正常,Normal
5060,10023,19MAY09:14:11:27,206,正常,Normal
24440,10023,10OCT09:09:20:56,215,特价,Special_offer
31447,10023,29APR10:14:29:20,349,正常,Normal
43632,10023,09JUL10:19:10:48,449,正常,Normal
48466,10023,07AUG10:17:07:28,249,正常,Normal
49758,10023,16AUG10:21:00:56,0,赠送,Presented
51134,10023,30AUG10:18:59:43,0,赠送,Presented
51268,10023,31AUG10:18:01:35,179,正常,Normal
25934,10023,06NOV09:19:38:37,0,赠送,Presented
25117,10024,16OCT09:20:53:53,42,正常,Normal
3533,10024,15MAY09:13:48:42,1,正常,Normal
3558,10024,15MAY09:14:01:25,224,正常,Normal
17457,10024,06AUG09:19:19:54,60,正常,Normal
19660,10024,20AUG09:20:37:10,242,特价,Special_offer
21117,10024,03SEP09:20:32:13,369,正常,Normal
23690,10024,01OCT09:15:55:02,149,特价,Special_offer
26619,10024,13DEC09:21:26:09,0,赠送,Presented
29926,10024,16MAR10:15:00:17,60,正常,Normal
30234,10024,28MAR10:20:22:41,0,赠送,Presented
30447,10024,02APR10:15:26:37,0,赠送,Presented
39781,10024,19JUN10:20:10:08,404,正常,Normal
40446,10024,22JUN10:20:56:40,0,赠送,Presented
4660,10024,18MAY09:14:27:36,359,正常,Normal
14850,10024,21JUL09:17:53:31,239,正常,Normal
17688,10024,08AUG09:09:26:51,269,正常,Normal
18495,10024,14AUG09:11:15:03,249,正常,Normal
27901,10024,18JAN10:17:03:27,100,正常,Normal
30042,10024,20MAR10:15:48:48,919,正常,Normal
30855,10024,12APR10:17:38:21,249,正常,Normal
32347,10024,07MAY10:20:52:37,299,正常,Normal
40004,10024,20JUN10:20:37:03,314,正常,Normal
43062,10024,06JUL10:15:02:56,449,正常,Normal
52385,10024,12SEP10:18:23:47,239,正常,Normal
19681,10024,20AUG09:21:26:18,224,特价,Special_offer
26098,10024,14NOV09:14:22:09,24,正常,Normal
28646,10024,03FEB10:20:41:24,15,正常,Normal
33115,10024,14MAY10:19:03:08,249,正常,Normal
33674,10024,18MAY10:20:23:55,359,正常,Normal
36941,10024,06JUN10:11:42:06,284.05,正常,Normal
39172,10024,17JUN10:19:56:08,179,正常,Normal
3921,10025,15MAY09:18:14:38,299,正常,Normal
10602,10025,22JUN09:19:21:40,229,正常,Normal
17434,10025,06AUG09:17:10:16,18,正常,Normal
20378,10025,26AUG09:15:43:47,28,特价,Special_offer
23661,10025,30SEP09:21:52:15,149,特价,Special_offer
32385,10025,08MAY10:14:34:52,0,赠送,Presented
34655,10025,23MAY10:18:21:29,0,赠送,Presented
40758,10025,25JUN10:14:28:10,0,赠送,Presented
42473,10025,04JUL10:13:31:55,314,正常,Normal
49451,10025,15AUG10:14:05:46,0,赠送,Presented
49483,10025,15AUG10:16:58:23,0,赠送,Presented
49673,10025,16AUG10:15:50:08,0,赠送,Presented
52714,10025,16SEP10:18:00:48,359,正常,Normal
10185,10025,20JUN09:17:20:08,399,正常,Normal
14913,10025,21JUL09:21:48:17,369,正常,Normal
27576,10025,09JAN10:17:57:00,0,赠送,Presented
34360,10025,22MAY10:18:37:50,0,赠送,Presented
36855,10025,05JUN10:20:21:19,0,赠送,Presented
43644,10025,09JUL10:19:21:23,399,正常,Normal
49542,10025,15AUG10:19:36:40,0,赠送,Presented
38182,10025,13JUN10:12:01:40,18,正常,Normal
38548,10025,15JUN10:09:17:50,359,正常,Normal
3547,10026,15MAY09:13:56:53,2,正常,Normal
3812,10026,15MAY09:17:21:13,249,正常,Normal
16860,10026,02AUG09:16:38:51,369,正常,Normal
21958,10026,11SEP09:22:04:46,-395,退货,returned_goods
28405,10026,28JAN10:14:56:45,199,正常,Normal
29083,10026,16FEB10:17:03:19,0,赠送,Presented
32416,10026,08MAY10:20:08:21,0,赠送,Presented
34148,10026,21MAY10:20:12:39,314,正常,Normal
37048,10026,06JUN10:17:43:22,0,赠送,Presented
41263,10026,27JUN10:16:01:20,449,正常,Normal
43942,10026,11JUL10:11:47:25,249,正常,Normal
45780,10026,21JUL10:17:10:28,0,赠送,Presented
48348,10026,06AUG10:19:50:49,100,正常,Normal
50959,10026,28AUG10:17:27:42,36,正常,Normal
52130,10026,10SEP10:15:41:08,0,赠送,Presented
4738,10026,18MAY09:16:18:18,399,正常,Normal
7469,10026,01JUN09:09:42:06,249,正常,Normal
19213,10026,17AUG09:16:35:53,2,正常,Normal
19711,10026,21AUG09:11:35:29,242,特价,Special_offer
29443,10026,28FEB10:09:01:39,15,正常,Normal
33209,10026,15MAY10:14:08:15,314,正常,Normal
33875,10026,20MAY10:17:19:01,0,赠送,Presented
30701,10026,09APR10:15:03:01,0,赠送,Presented
33655,10026,18MAY10:18:03:43,0,赠送,Presented
39768,10026,19JUN10:19:59:08,0,赠送,Presented
23877,10027,02OCT09:20:36:53,72,特价,Special_offer
3817,10027,15MAY09:17:25:01,399,正常,Normal
4069,10027,15MAY09:19:05:36,399,正常,Normal
4097,10027,15MAY09:19:12:03,249,正常,Normal
36722,10027,05JUN10:10:33:50,20,正常,Normal
39736,10027,19JUN10:18:12:44,0,赠送,Presented
41365,10027,27JUN10:20:07:29,0,赠送,Presented
43196,10027,07JUL10:18:50:48,399,正常,Normal
6025,10027,23MAY09:19:57:08,249,正常,Normal
18348,10027,13AUG09:10:23:48,0,赠送,Presented
23311,10027,27SEP09:15:05:28,-8,退货,returned_goods
32807,10027,12MAY10:11:07:19,239,正常,Normal
38503,10027,14JUN10:19:38:52,0,赠送,Presented
39665,10027,19JUN10:14:59:42,0,赠送,Presented
40803,10027,25JUN10:14:51:06,399,正常,Normal
44920,10027,16JUL10:19:32:36,0,赠送,Presented
25996,10027,09NOV09:14:23:34,100,正常,Normal
35068,10027,25MAY10:21:44:56,449,正常,Normal
10292,10028,20JUN09:21:35:12,-399,退货,returned_goods
19290,10028,18AUG09:10:48:05,242,特价,Special_offer
20651,10028,29AUG09:12:00:30,12,特价,Special_offer
20694,10028,29AUG09:16:32:59,-249,退货,returned_goods
29060,10028,15FEB10:19:15:29,200,正常,Normal
36958,10028,06JUN10:13:19:51,399,正常,Normal
39838,10028,20JUN10:10:07:47,359,正常,Normal
48071,10028,04AUG10:12:01:51,296,正常,Normal
50213,10028,20AUG10:18:58:49,0,赠送,Presented
52077,10028,09SEP10:21:25:35,36,正常,Normal
53302,10028,23SEP10:09:32:42,0,赠送,Presented
34098,10028,21MAY10:17:35:19,0,赠送,Presented
38792,10028,16JUN10:11:05:10,399,正常,Normal
30835,10028,11APR10:18:57:27,399,正常,Normal
35385,10028,28MAY10:20:06:46,0,赠送,Presented
41404,10028,27JUN10:21:30:15,0,赠送,Presented
31199,10028,23APR10:17:53:15,0,赠送,Presented
34349,10028,22MAY10:18:30:26,0,赠送,Presented
4025,10029,15MAY09:18:52:29,30,正常,Normal
8986,10029,12JUN09:16:51:29,30,正常,Normal
13083,10029,10JUL09:15:04:36,30,正常,Normal
13300,10029,11JUL09:16:16:05,-469,退货,returned_goods
17425,10029,06AUG09:16:02:36,399,正常,Normal
28683,10029,05FEB10:10:49:32,0,赠送,Presented
37553,10029,09JUN10:09:18:49,0,赠送,Presented
38551,10029,15JUN10:09:41:36,36,正常,Normal
47287,10029,30JUL10:15:58:24,296,正常,Normal
49182,10029,13AUG10:12:56:20,0,赠送,Presented
50617,10029,24AUG10:21:17:58,261,正常,Normal
40607,10029,23JUN10:21:03:37,249,正常,Normal
42311,10029,03JUL10:15:01:53,0,赠送,Presented
5086,10029,19MAY09:14:21:55,15,正常,Normal
10232,10029,20JUN09:19:07:34,0,赠送,Presented
12369,10029,05JUL09:11:48:43,30,正常,Normal
16187,10029,29JUL09:20:41:21,60,正常,Normal
18611,10029,15AUG09:08:37:57,242,特价,Special_offer
36577,10029,04JUN10:13:01:09,399,正常,Normal
38900,10029,16JUN10:16:36:14,220,正常,Normal
44059,10029,11JUL10:19:52:24,0,赠送,Presented
50990,10029,28AUG10:20:24:50,119,正常,Normal
52574,10029,14SEP10:19:55:58,0,赠送,Presented
20710,10029,29AUG09:17:44:20,0,赠送,Presented
24338,10029,08OCT09:17:48:04,283,正常,Normal
26112,10029,14NOV09:17:41:08,143,正常,Normal
26628,10029,14DEC09:17:26:39,20,正常,Normal
27648,10029,10JAN10:19:11:04,149,正常,Normal
27838,10029,15JAN10:21:23:56,0,赠送,Presented
28693,10029,05FEB10:20:47:49,0,赠送,Presented
30590,10029,05APR10:21:22:32,249,正常,Normal
32482,10029,09MAY10:14:22:00,0,赠送,Presented
3298,10030,14MAY09:17:23:14,2,正常,Normal
3770,10030,15MAY09:16:56:47,3,正常,Normal
4122,10030,15MAY09:19:18:27,299,正常,Normal
9691,10030,17JUN09:12:05:36,0,赠送,Presented
22964,10030,22SEP09:21:55:16,83,特价,Special_offer
23712,10030,01OCT09:17:27:57,199,特价,Special_offer
27195,10030,01JAN10:22:08:09,40,正常,Normal
39871,10030,20JUN10:14:41:30,0,赠送,Presented
43525,10030,09JUL10:14:30:35,0,赠送,Presented
45065,10030,17JUL10:20:02:30,399,正常,Normal
45232,10030,18JUL10:19:16:18,0,赠送,Presented
48076,10030,04AUG10:13:26:52,0,赠送,Presented
51685,10030,05SEP10:21:27:34,551,正常,Normal
51823,10030,07SEP10:19:33:14,150,正常,Normal
12920,10030,09JUL09:11:49:34,0,赠送,Presented
25917,10030,06NOV09:16:08:19,1,正常,Normal
32157,10030,05MAY10:20:17:58,-319,退货,returned_goods
38375,10030,14JUN10:14:19:37,20,正常,Normal
38906,10030,16JUN10:16:54:26,-314,退货,returned_goods
35063,10030,25MAY10:21:39:09,307,正常,Normal
36533,10030,03JUN10:20:39:13,249,正常,Normal
4062,10031,15MAY09:19:03:17,199,正常,Normal
8469,10031,08JUN09:18:48:29,30,正常,Normal
24002,10031,04OCT09:11:45:17,149,特价,Special_offer
24697,10031,11OCT09:21:43:35,400,特价,Special_offer
34406,10031,22MAY10:21:16:55,307,正常,Normal
37331,10031,07JUN10:20:08:52,-399,退货,returned_goods
38248,10031,13JUN10:17:32:53,426,正常,Normal
42218,10031,02JUL10:18:38:48,399,正常,Normal
51361,10031,01SEP10:17:03:22,0,赠送,Presented
28379,10031,26JAN10:21:17:00,311,正常,Normal
29859,10031,13MAR10:16:51:24,349,正常,Normal
33867,10031,20MAY10:17:11:26,359,正常,Normal
16676,10031,01AUG09:18:55:26,0,赠送,Presented
29742,10031,08MAR10:21:02:18,239,正常,Normal
38192,10031,13JUN10:12:25:06,236,正常,Normal
42381,10031,03JUL10:19:05:56,0,赠送,Presented
9810,10032,17JUN09:20:22:25,269,正常,Normal
27406,10032,05JAN10:16:38:15,0,赠送,Presented
28528,10032,31JAN10:15:01:44,0,赠送,Presented
29817,10032,12MAR10:13:33:03,10,正常,Normal
30230,10032,28MAR10:20:17:09,395,正常,Normal
39563,10032,18JUN10:21:06:46,269,正常,Normal
41694,10032,29JUN10:15:02:51,399,正常,Normal
52296,10032,11SEP10:21:04:12,0,赠送,Presented
53079,10032,21SEP10:18:28:40,221,正常,Normal
9179,10032,13JUN09:18:43:37,0,赠送,Presented
20759,10032,30AUG09:11:24:46,14,特价,Special_offer
22703,10032,19SEP09:17:54:37,199,特价,Special_offer
36846,10032,05JUN10:20:02:39,399,正常,Normal
51119,10032,30AUG10:16:01:47,0,赠送,Presented
22187,10032,13SEP09:14:54:15,48,正常,Normal
27379,10032,04JAN10:19:37:17,0,赠送,Presented
29249,10032,20FEB10:20:27:12,0,赠送,Presented
31740,10032,02MAY10:20:28:16,314,正常,Normal
39932,10032,20JUN10:16:23:13,359,正常,Normal
3300,10033,14MAY09:17:26:09,2,正常,Normal
3991,10033,15MAY09:18:41:20,269,正常,Normal
5571,10033,21MAY09:09:40:22,249,正常,Normal
12867,10033,08JUL09:19:57:51,249,正常,Normal
18865,10033,15AUG09:19:46:50,224,特价,Special_offer
19585,10033,20AUG09:14:04:09,22,特价,Special_offer
25640,10033,28OCT09:14:36:32,369,正常,Normal
31291,10033,25APR10:17:50:08,0,赠送,Presented
34960,10033,25MAY10:15:49:47,0,赠送,Presented
45611,10033,20JUL10:18:04:16,0,赠送,Presented
48388,10033,07AUG10:12:48:58,0,赠送,Presented
49771,10033,16AUG10:21:31:19,15,正常,Normal
50924,10033,28AUG10:13:12:41,0,赠送,Presented
31857,10033,03MAY10:16:49:19,269,正常,Normal
5147,10033,19MAY09:15:12:01,1,正常,Normal
21966,10033,12SEP09:11:29:42,395,正常,Normal
32923,10033,13MAY10:15:18:42,239,正常,Normal
44802,10033,15JUL10:21:27:34,339,正常,Normal
47895,10033,03AUG10:11:13:32,0,赠送,Presented
50128,10033,19AUG10:19:18:50,179,正常,Normal
16292,10033,30JUL09:18:18:38,269,正常,Normal
25577,10033,26OCT09:14:13:26,28,正常,Normal
29599,10033,03MAR10:20:51:31,349,正常,Normal
39082,10033,17JUN10:15:57:48,18,正常,Normal
39344,10033,18JUN10:13:16:39,359,正常,Normal
42103,10033,01JUL10:19:11:04,0,赠送,Presented
6193,10034,24MAY09:16:46:42,60,正常,Normal
17546,10034,07AUG09:11:46:33,399,正常,Normal
19687,10034,20AUG09:22:02:25,191,特价,Special_offer
29008,10034,13FEB10:15:38:50,299,正常,Normal
29358,10034,23FEB10:19:00:00,0,赠送,Presented
42892,10034,05JUL10:18:11:27,0,赠送,Presented
47809,10034,02AUG10:18:21:56,0,赠送,Presented
48208,10034,05AUG10:14:52:46,307,正常,Normal
50267,10034,21AUG10:12:11:31,279,正常,Normal
50825,10034,27AUG10:08:30:38,191,正常,Normal
51093,10034,30AUG10:10:49:33,0,赠送,Presented
12167,10034,03JUL09:21:36:44,0,赠送,Presented
17859,10034,09AUG09:11:41:51,249,正常,Normal
25557,10034,25OCT09:20:34:31,143,正常,Normal
43032,10034,06JUL10:14:40:59,296,正常,Normal
50900,10034,27AUG10:21:22:21,0,赠送,Presented
25831,10034,02NOV09:21:28:39,149,正常,Normal
25906,10034,06NOV09:13:51:49,149,正常,Normal
27814,10034,15JAN10:15:42:22,80,正常,Normal
29400,10034,25FEB10:17:25:35,200,正常,Normal
29514,10034,01MAR10:19:06:18,0,赠送,Presented
34344,10034,22MAY10:18:26:20,307,正常,Normal
34639,10034,23MAY10:17:49:38,269,正常,Normal
37344,10034,07JUN10:20:26:15,0,赠送,Presented
39414,10034,18JUN10:16:25:54,69,正常,Normal
3973,10035,15MAY09:18:35:10,369,正常,Normal
4102,10035,15MAY09:19:13:08,229,正常,Normal
4242,10035,16MAY09:12:50:07,249,正常,Normal
8017,10035,06JUN09:12:38:45,199,正常,Normal
10846,10035,25JUN09:11:53:54,174,正常,Normal
10968,10035,25JUN09:20:59:54,1,正常,Normal
13613,10035,13JUL09:11:44:05,369,正常,Normal
28804,10035,09FEB10:10:47:16,0,赠送,Presented
39956,10035,20JUN10:16:39:31,0,赠送,Presented
44520,10035,13JUL10:20:32:11,209,正常,Normal
48044,10035,03AUG10:21:28:40,269,正常,Normal
42304,10035,03JUL10:14:13:11,349,正常,Normal
51479,10035,02SEP10:21:20:43,209,正常,Normal
11374,10035,28JUN09:14:09:17,369,正常,Normal
14108,10035,16JUL09:20:34:31,249,正常,Normal
19190,10035,17AUG09:13:45:52,359,特价,Special_offer
21480,10035,07SEP09:14:45:03,229,正常,Normal
22783,10035,20SEP09:13:00:26,0,赠送,Presented
28403,10035,28JAN10:14:31:39,260,正常,Normal
34152,10035,21MAY10:20:16:25,269,正常,Normal
36695,10035,04JUN10:21:49:38,0,赠送,Presented
14189,10035,17JUL09:17:19:38,299,正常,Normal
26485,10035,05DEC09:15:12:17,100,正常,Normal
30466,10035,03APR10:11:19:39,339,正常,Normal
24647,10036,11OCT09:20:34:22,67,正常,Normal
14050,10036,16JUL09:18:22:54,249,正常,Normal
15074,10036,23JUL09:13:23:02,-249,退货,returned_goods
20061,10036,23AUG09:15:41:32,332,特价,Special_offer
22731,10036,19SEP09:20:58:59,332,正常,Normal
30480,10036,03APR10:14:03:26,0,赠送,Presented
45753,10036,21JUL10:14:35:39,36,正常,Normal
50063,10036,19AUG10:12:13:26,0,赠送,Presented
51324,10036,01SEP10:12:07:05,0,赠送,Presented
38791,10036,16JUN10:11:05:10,0,赠送,Presented
48480,10036,07AUG10:17:48:59,407,正常,Normal
51056,10036,29AUG10:16:57:42,179,正常,Normal
51926,10036,08SEP10:14:38:24,0,赠送,Presented
18455,10036,13AUG09:21:02:15,0,赠送,Presented
26124,10036,15NOV09:12:58:22,100,正常,Normal
28261,10036,24JAN10:13:20:20,261,正常,Normal
28469,10036,30JAN10:16:52:53,20,正常,Normal
28548,10036,31JAN10:18:46:01,0,赠送,Presented
17814,10037,08AUG09:20:08:00,30,正常,Normal
20235,10037,25AUG09:12:19:47,269,特价,Special_offer
39399,10037,18JUN10:16:10:24,60,正常,Normal
44597,10037,14JUL10:19:53:38,0,赠送,Presented
51599,10037,04SEP10:18:24:06,0,赠送,Presented
50718,10037,25AUG10:18:42:43,0,赠送,Presented
4769,10037,18MAY09:16:44:29,224,正常,Normal
10960,10037,25JUN09:20:47:14,199,正常,Normal
14477,10037,18JUL09:21:31:14,28,正常,Normal
14765,10037,20JUL09:18:03:51,30,正常,Normal
31662,10037,01MAY10:20:14:07,224,正常,Normal
33896,10037,20MAY10:18:32:08,359,正常,Normal
40457,10037,22JUN10:21:04:16,0,赠送,Presented
43600,10037,09JUL10:18:47:27,399,正常,Normal
46024,10037,23JUL10:13:14:10,0,赠送,Presented
17053,10037,03AUG09:19:23:06,18,正常,Normal
33268,10037,15MAY10:20:48:55,269,正常,Normal
36238,10037,02JUN10:09:23:19,0,赠送,Presented
39173,10037,17JUN10:19:56:08,224,正常,Normal
41296,10037,27JUN10:16:53:29,0,赠送,Presented
3703,10038,15MAY09:16:17:25,249,正常,Normal
3935,10038,15MAY09:18:20:36,249,正常,Normal
5573,10038,21MAY09:09:40:41,399,正常,Normal
15333,10038,24JUL09:19:39:18,369,正常,Normal
28165,10038,22JAN10:17:36:33,0,赠送,Presented
29035,10038,14FEB10:15:55:17,-279,退货,returned_goods
30321,10038,30MAR10:14:16:16,0,赠送,Presented
39073,10038,17JUN10:15:13:12,314,正常,Normal
39791,10038,19JUN10:20:54:45,314,正常,Normal
46224,10038,24JUL10:15:31:18,0,赠送,Presented
49389,10038,14AUG10:20:05:50,230,正常,Normal
49937,10038,17AUG10:19:24:37,0,赠送,Presented
53337,10038,23SEP10:12:01:15,100,正常,Normal
46302,10038,24JUL10:20:51:08,279,正常,Normal
48410,10038,07AUG10:15:07:13,-469,退货,returned_goods
14458,10038,18JUL09:20:35:08,15,正常,Normal
25082,10038,15OCT09:15:52:34,339,正常,Normal
26513,10038,07DEC09:10:25:31,0,赠送,Presented
28412,10038,28JAN10:17:19:33,0,赠送,Presented
28846,10038,10FEB10:16:06:18,240,正常,Normal
33120,10038,14MAY10:21:15:47,0,赠送,Presented
50582,10038,23AUG10:22:10:34,174,正常,Normal
52069,10038,09SEP10:20:56:02,124,正常,Normal
18355,10038,13AUG09:11:01:31,-249,退货,returned_goods
38078,10038,12JUN10:16:41:20,426.5,正常,Normal
39834,10038,20JUN10:10:02:00,0,赠送,Presented
42227,10038,02JUL10:19:56:21,349,正常,Normal
8471,10039,08JUN09:18:48:29,2,正常,Normal
11539,10039,29JUN09:14:22:01,249,正常,Normal
13668,10039,13JUL09:17:57:40,249,正常,Normal
15394,10039,25JUL09:10:49:32,249,正常,Normal
17156,10039,04AUG09:17:20:55,2,正常,Normal
20020,10039,23AUG09:12:50:05,-359,退货,returned_goods
27257,10039,02JAN10:18:59:48,120,特价,Special_offer
33515,10039,17MAY10:14:22:28,224,正常,Normal
39592,10039,19JUN10:10:08:52,-359,退货,returned_goods
42392,10039,03JUL10:19:57:30,0,赠送,Presented
45236,10039,18JUL10:19:26:10,0,赠送,Presented
51637,10039,05SEP10:13:39:04,0,赠送,Presented
37342,10039,07JUN10:20:22:48,0,赠送,Presented
41364,10039,27JUN10:20:03:15,399,正常,Normal
6622,10039,27MAY09:18:14:02,223,正常,Normal
14268,10039,17JUL09:21:27:45,299,正常,Normal
15065,10039,23JUL09:12:34:40,28,正常,Normal
17907,10039,09AUG09:16:14:51,0,赠送,Presented
24428,10039,10OCT09:09:05:02,24,特价,Special_offer
25915,10039,06NOV09:16:07:09,-1,退货,returned_goods
26039,10039,11NOV09:15:04:08,330,正常,Normal
28605,10039,02FEB10:15:03:03,100,正常,Normal
38585,10039,15JUN10:14:20:45,0,赠送,Presented
39945,10039,20JUN10:16:30:01,314,正常,Normal
46018,10039,23JUL10:12:20:23,0,赠送,Presented
22878,10039,21SEP09:13:49:34,199,正常,Normal
22934,10039,22SEP09:16:05:40,8,特价,Special_offer
26990,10039,29DEC09:14:46:05,48,正常,Normal
36927,10039,06JUN10:09:06:04,236.55,正常,Normal
40714,10039,25JUN10:13:24:22,0,赠送,Presented
24154,10040,05OCT09:21:27:20,60,特价,Special_offer
4199,10040,15MAY09:20:47:05,269,正常,Normal
4522,10040,18MAY09:11:25:27,15,正常,Normal
10288,10040,20JUN09:21:31:22,399,正常,Normal
17506,10040,06AUG09:21:27:03,269,正常,Normal
20617,10040,28AUG09:20:32:43,56,特价,Special_offer
26801,10040,24DEC09:13:45:47,174,正常,Normal
27169,10040,01JAN10:18:54:31,-620,退货,returned_goods
27541,10040,08JAN10:20:48:47,324,正常,Normal
27957,10040,19JAN10:15:03:53,0,赠送,Presented
29478,10040,28FEB10:09:58:41,0,赠送,Presented
30245,10040,28MAR10:20:33:39,479,正常,Normal
30353,10040,30MAR10:19:06:48,0,赠送,Presented
49062,10040,12AUG10:12:52:44,179,正常,Normal
52629,10040,15SEP10:16:45:24,175,正常,Normal
18746,10040,15AUG09:15:36:47,249,特价,Special_offer
28352,10040,26JAN10:09:17:48,0,赠送,Presented
28857,10040,10FEB10:18:36:34,5,正常,Normal
35474,10040,29MAY10:17:11:21,314,正常,Normal
