application_id,vehicle_year,vehicle_make,bankruptcy_ind,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,fico_score,purch_price,msrp,down_pyt,loan_term,loan_amt,ltv,tot_income,veh_mileage,used_ind
10246334,1997,BUICK,N,0,23,400,7,4,4161,34821,12,784,17467,15175,2000,48,15467,102,3166.67,25000,1
10261869,1999,DODGE,N,0,19,268,2,1,5,26500,0,770,12800,15100,0,66,12200,81,3166.67,19000,1
10281288,1996,MAZDA,N,0,5,24,7,4,2923,3976,74,614,10460.75,9150,1800,60,8660.75,95,1500,24128,1
10285185,1997,CHEV,N,0,5,41,1,0,0,7000,0,727,18700,16000,3000,66,15700,98,2500,32000,1
10285869,1994,LINCOLN,N,4,17,185,,5,2856,9588,30,625,18762,15975,5000,42,13762,86,1649.35,25303,1
10289544,1997,CHEVROLET,,,,,,,,,0,,10100,9100,1000,60,9100,100,1083.33,37912,1
10294860,2000,KIA,N,0,19,100,6,1,259,17000,2,773,13250,12684,750,66,12500,99,1366,1,0
10306741,2000,TOYOTA,N,1,36,199,18,13,42147,56310,75,683,21314.5,22715,0,48,21314.5,94,55000,235,0
10318602,1998,TOYOTA,Y,8,16,154,4,3,1192,1678,71,662,16205,14100,2205,60,14000,99,2000,7245,1
10419840,2000,SATURN,,0,1,5,,2,255,279,91,,17879,16720,2000,66,15879,95,1666.67,1,0
10421639,1997,FORD,N,1,11,32,8,6,2912,3840,76,616,27582,25625,7000,60,19200,75,3500,72000,1
10422507,2000,CHEVY,N,1,5,125,,,,,0,669,15502.55,15425,0,60,13752.55,89,1378,1,0
10431401,1997,CHEVROLET,Y,3,16,127,,,9998,9998,100,624,17000,18975,0,60,17000,90,3416.67,17000,1
10458160,0,,N,1,7,51,4,1,851,0,0,642,7029.58,6499,1000,60,6029.58,93,7750,0,0
10496930,2000,BUICK,N,0,19,236,6,4,12653,43000,29,734,24750,25888,1899,66,22851,88,4041.67,1,0
10581136,1996,DODGE,N,2,16,71,8,7,5189,14100,37,672,12800,12000,1000,60,11800,98,2000,63,1
10593560,1998,CHEVY,N,1,4,37,2,0,9998,662,1510,628,18165,20000,500,66,17665,88,2083.33,12000,1
10650948,1997,FORD,N,2,15,94,5,4,4375,13208,33,669,17500,17500,0,60,17500,100,3500,48000,1
10664486,1999,FORD,N,1,8,35,,0,0,3500,0,664,22000,22000,0,48,22000,100,2350,20000,1
10664573,2000,TOYOTA,N,3,18,320,9,6,4509,34209,13,656,15441.25,20139,0,60,15441.25,77,2166.67,30,0
10727160,2000,DODGE,N,0,15,50,11,7,8406,9622,87,633,25900,27910,0,42,25900,93,6000,1,0
10745050,2000,CHEVY,N,3,26,276,5,3,2696,18732,14,681,22700,23058,0,60,22700,98,7416.67,537,0
10792095,2000,CHEV,N,2,18,204,5,2,4696,11900,39,675,25935,27634,0,72,25435,92,5000,18,0
10816073,1998,CHEVY,Y,4,16,267,6,2,726,7800,9,717,14995,14000,1000,60,13995,100,1750,9000,1
10842371,1995,SATURN,N,3,22,190,4,2,1317,4200,31,695,8600,8500,0,54,8600,101,4166.67,58000,1
10854715,1996,MAZDA,N,0,14,67,,6,18849,31341,60,630,8800,9775,0,60,8800,90,3200,70000,1
10887934,1997,CHEVY,N,0,8,24,5,3,3072,5950,52,682,11343.5,9800,200,60,9793.28,100,947,56066,1
10919668,9999,XXXX,N,12,16,157,5,2,930,1200,78,639,18500,18275,606.4,36,17893.6,98,7166,1,0
10942769,1998,CHEVROLET,N,1,39,222,6,4,8777,68812,13,722,37478,41300,0,60,37478,91,33333.33,8700,1
10953055,2000,FORD,Y,20,25,133,2,1,325,329,99,627,15695,14940,0,60,14955,100,2796.66,1,0
10957872,1995,CHEVY,N,2,11,77,5,2,1666,5200,32,654,14000,140000,0,60,14000,10,2666.67,80000,1
11023349,1998,ADODGE,N,0,1,18,,,,,0,649,27995,28025,1283,66,26712,95,2838.32,23000,1
11026251,1999,SATURN,,0,2,147,,,9998,9998,100,,15634,15715,2000,60,13634,87,1200,12,1
11069567,1999,NISSAN,N,0,28,127,13,10,53539,91900,58,670,27995,29995,0,60,27995,93,10000,100,1
11075798,1999,FORD,N,4,18,438,7,4,926,3428,27,668,16800,10000,3000,60,10800,108,1260,23000,1
11088756,2000,DODGE,N,1,12,45,2,1,911,5300,17,655,34695.06,31330,3365.06,60,31330,100,4400,9,0
11094920,2000,GMC,N,1,28,122,11,6,1720,42051,4,618,38400,40663,0,60,38400,94,12500,1,0
11131777,1997,PONTIAC,,,,,,,,,0,,14731,16075,0,60,14731,92,2583.33,16000,1
11133034,2000,CHEVROLET,N,2,23,193,14,11,56936,64869,88,716,20350,18415,4000,66,13100,71,4965,1,0
11151361,2000,HONDA,N,0,19,105,6,3,2441,22381,11,736,24057,19564,4000,60,14819,76,2300,1,0
11182317,1998,CHEVROLET,N,0,9,22,5,2,1018,1700,60,625,19900,19000,0,60,18900,99,2000,7000,1
11191009,1996,FORD,N,3,20,106,8,4,1291,7486,17,601,16546,13100,3546,54,13000,99,2916.67,53649,1
11230086,1999,NISSAN,N,0,8,190,7,5,20851,22900,91,698,16537,16500,0,66,14703,89,3500,14000,1
11258842,1994,CADILLA,N,0,45,236,10,7,31086,54837,57,669,17064,16500,0,54,11864,97,5416.67,74000,1
11295282,1995,FORD,Y,2,16,233,4,2,185,2300,8,702,10560,11650,0,60,9750,84,2600,80000,1
11342229,1997,BUICK,N,0,8,115,2,1,80,37330,0,832,13578.93,13675,0,60,13578.93,99,2083.33,32100,1
11356933,1996,CHEVROLET,N,0,8,162,1,0,0,5000,0,774,17551,22925,0,60,17551,77,2666.67,77000,1
11357461,1996,AUDI,N,0,9,107,3,2,2637,10381,25,810,21783.4,21475,883.4,51,12975.89,60,4375,52294,1
11403518,1999,OLDS,N,0,35,189,7,4,20445,59412,34,761,15380,13925,500,60,12980,93,4916.67,16824,1
11460091,1997,CHEVY,N,0,2,14,,,,,0,606,9708.9,9900,0,60,9708.9,98,3073.33,35,1
11489789,1999,MERC,Y,11,14,177,3,2,1178,1400,84,599,17180,19360,0,36,17180,89,6000,0,0
11519932,1996,LAND ROVER,N,0,46,138,17,4,2619,41735,6,728,32127.17,33000,0,18,32127.17,97,5000,34024,1
11527700,1998,PLYM,N,6,20,261,2,1,1738,5000,35,692,16500,15925,0,60,16500,104,7560.8,38957,1
11547473,2000,DODGE,N,0,17,82,9,3,5978,28800,21,736,26593,32000,500,60,26093,82,3500,1,0
11588518,0,,N,2,5,33,,2,25798,26226,98,646,3348.45,2994,0,24,3348.45,112,5000,0,0
11622159,1996,PONTIAC,N,1,7,87,5,3,5985,2100,285,690,14630,11200,0,60,12130,108,1960,39000,1
11640445,0,,N,0,9,150,3,2,1595,12960,12,750,16500,0,1000,60,15500,94,3000,0,0
11641827,1996,MAZDA,N,0,3,49,2,1,57,1796,3,761,10795,11000,0,60,10795,98,3600,25980,1
11703174,1991,CHEVROLET,N,0,24,138,7,5,12691,28314,45,718,12400,10100,0,42,12400,123,2500,72000,1
11733338,1995,TOYOTA,N,1,11,160,5,2,1803,4400,41,698,11981,10900,4000,48,6981,74,2740,83000,1
11782235,2000,DODGE,N,0,10,242,2,1,97,19100,1,798,34515,34515,0,60,41154,119,3283.33,1,0
11783824,1997,MAZDA,N,0,12,59,11,2,1478,1800,82,606,6881.46,12875,0,54,12757,99,2333.33,42291,1
11803847,1996,NISSAN,N,0,16,72,,,9998,0,0,648,17538.7,12000,4438.7,48,12000,100,2500,24000,1
11861782,1997,PONTIAC,N,5,29,121,8,4,7555,29500,26,754,18950,12700,923,60,16500,130,3420,36590,1
11861948,1998,CHEV,N,0,9,54,7,3,558,2650,21,655,26500,27500,0,48,26500,96,0,24000,1
11931040,1999,PONTIAC,N,1,13,317,,5,4884,20240,24,696,12200,14400,0,60,12200,85,3500,29000,1
11948085,2000,HONDA,N,9,17,125,7,3,2966,4716,63,622,24757,24965,2357,48,22400,90,5000,1,0
11955375,1997,CADILLAC,N,0,1,9,,1,89,2500,4,740,15400,20125,0,39,15400,77,3333.33,12000,1
11965917,1999,JEEP,N,1,26,308,8,3,4542,7110,64,653,18823,18000,0,48,7823,43,2916.67,23000,1
12034056,2000,TOYOTA,N,0,28,316,7,6,25951,50377,52,590,21600,23500,0,60,21600,92,6188,1,0
12066983,0,,N,0,10,44,,4,8429,13700,62,698,8500,0,500,60,8000,94,2300,0,0
12090132,1995,CHEVY,,,,,,,,,0,,21911,20325,3000,54,18911,93,1032,55000,1
12106239,1997,PONT,N,0,43,319,19,11,52042,57682,90,668,12978,12000,0,60,11978,100,4200,34121,1
12107519,1994,FORD,N,1,3,139,2,1,618,618,100,695,15000,14125,500,60,14500,103,1923.66,51000,1
12110556,1996,DODGE,N,1,12,65,,,,,0,693,16500,18250,0,54,16500,90,1733.33,80000,1
12111415,1999,GMC,Y,2,10,165,7,6,4883,6264,78,636,21500,23950,0,60,23727,99,3150,24442,1
12168333,1996,FORD,N,0,17,220,6,2,6592,29630,22,794,21590,18700,0,60,21590,115,8116.67,23570,1
12197830,0,,N,2,4,29,2,1,1065,2300,46,631,3973.07,6500,973.07,60,6500,100,6300,0,0
12241110,1998,FORD,N,0,28,113,9,5,17713,20650,86,658,26785,27900,0,48,27700,99,6833.33,29000,1
12259393,1996,OLDSMOBILE,N,1,17,93,6,2,1491,1298,115,650,12999,15325,0,60,12999,85,6000,80,1
12272016,1999,PONT,,,,,,,,,0,,14572,14800,0,60,14572,98,1408.33,28000,1
12306652,0,,N,0,7,127,2,1,1331,12000,11,752,7999,0,0,60,7999,100,2877,0,0
12379010,1994,ACURA,N,0,8,239,5,3,4896,15032,33,810,16275,17000,0,42,16275,96,5916.67,78000,1
12401089,1997,JEEP,N,1,19,101,5,2,406,8300,5,687,19595,19000,0,60,18734.08,99,5550,44000,1
12417146,1999,FORD,N,1,9,32,4,1,99,8500,1,646,22000,23000,0,48,22000,96,7000,17000,1
12423511,1999,CHEVY,N,0,28,277,12,8,10766,15000,72,666,24643,22700,2000,66,22643,100,3600,9240,1
12428775,1996,CHEVY,N,0,20,184,4,3,4637,30905,15,740,20153.7,19150,1200,60,18153.7,95,3870,53000,1
12440223,1999,FORD,N,0,41,201,8,5,11781,26231,45,706,22114,20000,1000,66,19614,98,5333.33,0,0
12459119,1995,HONDA,N,0,8,62,,2,698,18241,4,725,12049.06,12225,2500,60,8549.06,70,3166.67,52396,1
12459425,1998,LINCOLN,N,1,37,235,9,4,8249,14100,59,621,41000,36900,4100,63,36900,100,7650,2217,1
12459736,2000,MAZDA,N,0,14,135,,8,16229,20830,78,617,18205,26200,0,60,18205,69,5416.66,1,0
12514887,2000,TOYO,N,0,6,82,4,2,494,2917,17,730,22880,20195,0,60,22880,116,2375,4,0
12520567,2000,HONDA,N,4,17,117,8,5,8014,9653,83,645,21991.76,19755,0,45,21991.76,111,3166.67,16,0
12544209,1993,MERC,N,0,24,226,5,4,661,32885,2,750,7421,5675,2000,48,4501,79,3333.33,68000,1
12577474,1997,DODGE,N,1,28,139,7,4,4798,27392,18,695,20400,20000,400,60,20000,100,2900,39000,1
12641555,2000,TOYOTA,Y,2,12,260,3,2,1208,3694,33,707,27276.85,25900,1300,60,25976.85,100,4000,1,0
12656986,1995,BUOCK,N,0,39,191,11,10,12094,54771,22,684,14555.87,13000,555.87,48,14000,108,4283.33,67000,1
12678960,2000,JEEP,Y,5,19,158,4,2,3743,8900,42,626,23121,23415,0,60,23121,99,3500,1,0
12712280,1994,CHEV,N,0,21,170,7,6,14535,20300,72,676,12669.28,12000,0,60,11946.05,100,2803,84000,1
12727235,1998,MITSU,Y,8,13,96,5,2,450,198,227,622,17304,15325,3900,60,13404,87,3466.66,99999,1
12751439,1998,MERCURY,N,12,15,173,,,9998,0,0,684,22562,17025,5562,60,17000,100,5650,9500,1
12763196,1999,PONTIAC,N,0,18,84,8,7,8154,42230,19,787,20292.19,20000,0,66,20292.19,101,1783.09,15144,1
12768618,2000,HONDA,Y,4,16,158,,4,762,1817,42,659,16900,15145,1000,60,15900,105,2666.67,1,0
12782525,2000,GMC,N,0,34,376,7,2,8956,17100,52,732,26004,28211,7620,60,17193,61,5833.33,1,0
12836849,1999,DODGE,N,0,39,208,5,3,6110,40220,15,736,17702,17800,0,60,17702,99,2500,19000,1
12889442,1999,FORD,N,0,2,12,,,,,0,630,32976,30500,0,60,22726,75,2666.67,8079,1
12903809,1995,PONTIAC,N,0,1,12,,,,,0,621,6750.25,8325,0,48,6750.25,81,750,80000,1
12944620,2000,DODGE,,,,,,,,,0,,19485.95,15335,4150.95,60,15335,100,1500,1,0
12980305,1997,CHEVY,N,1,19,122,7,4,15138,39963,38,698,20392,19000,0,60,20392,107,5400,37000,1
12986033,2000,HONDA,N,0,2,8,,,,,0,639,0,25465,0,60,24700,97,2300,1,0
13035361,2000,INFINITY,N,0,30,141,21,13,36053,36816,98,629,29927,30540,0,48,29927,98,10943.75,1,0
13037112,1998,DODGE,N,0,12,41,7,2,1582,2138,74,688,20734,21150,0,72,20734,98,2916.67,64355,1
13105570,2000,HONDA,N,0,26,212,5,4,21443,41203,52,683,24259.73,23615,5000,66,17759.73,75,25000,1,0
13108050,1996,DODGE,N,0,6,28,3,1,27,3000,1,731,7500,7150,600,54,6900,97,750,49791,1
13115012,1995,FORD,N,0,4,28,4,1,517,1500,34,646,16700,15000,1700,48,15000,100,3900,63475,1
13136884,1999,CHEVY,N,0,13,122,,2,50,14300,0,775,19538,18950,4500,66,14738,78,1416.67,1,0
13279003,1993,GMC,N,2,9,137,5,3,2639,3791,70,663,10750,9000,1750,36,9000,100,4166.67,79000,0
13302050,1996,HONDA,N,0,48,389,5,2,2595,45502,6,745,14995,14000,1000,60,14974,107,2916.67,58780,1
13307008,1995,SATURN,N,0,41,266,12,8,3245,52614,6,692,8772.89,8772.89,0,24,8772.89,100,15000,56000,1
13313361,2000,CHEVY,N,0,9,73,5,4,9864,11807,84,609,17000,17145,0,60,17000,99,2916.67,1,0
13350693,2000,HONDA,N,0,7,93,,2,3120,14100,22,697,24590,22500,6000,66,18590,83,0,1,0
13357806,2000,PONTIAC,N,,,,,,,,0,765,24359,23545,500,60,23859,101,4833.33,1,0
13383264,0,,N,0,22,268,8,5,17620,32600,54,727,5859.55,4999,700,60,5159.55,103,5800,0,0
13443661,1998,CHEVY,N,7,15,348,,2,4870,7394,66,616,18700,19000,0,60,18700,98,4000,40000,1
13444058,1992,FORD,N,0,8,42,2,0,0,3200,0,723,9400,6300,1200,24,6700,106,2500,57000,1
13479181,1996,CHEVY,N,4,39,105,5,1,46,8100,1,643,13400,13350,0,60,13400,100,2725,50000,1
13502046,1999,DODGE,N,2,20,284,4,3,9702,32019,30,680,22618.69,24000,100,66,20018.69,83,3576,13,0
13524392,1998,FORD,Y,7,11,141,,,,,0,685,9700,7200,2500,48,7200,100,3483.33,8420,1
13597968,2000,FORD,N,0,38,243,8,6,6676,48272,14,698,46191.04,45135,0,72,46191.04,102,45000,1,0
13601723,2000,PONTIAC,N,0,5,403,5,4,8914,22100,40,737,24995.34,27180,1500,60,24321.1,89,2500,1,0
13625394,1997,CHEVROLET,N,2,32,157,11,9,7406,37569,20,663,13040.08,16650,4000,60,9040.08,54,8500,62000,1
13635154,2000,FORD,N,0,38,182,8,4,12069,37416,32,697,21185,21935,0,48,21185,97,5178.34,1,0
13659005,1999,CHEVROLET,N,0,4,12,3,2,389,2000,19,677,20579,18450,1500,66,19079,103,1400,15741,1
13698905,1999,DODGE,N,2,20,100,8,6,2037,7657,27,651,12672.04,133258,0,60,12672.04,10,1976.67,15,1
13705204,1999,FORD,N,4,53,211,15,9,23081,40260,57,597,24082,25975,0,60,24582,95,4300,25181,1
13733861,1997,CHEVY,Y,5,18,164,4,3,5170,6211,83,621,14700,16975,800,54,12900,76,3500,66000,1
13752798,1999,CHEVY,N,2,19,141,6,5,10029,16200,62,637,28920,29113,3500,60,25420,87,7500,0,0
13753852,2000,CHEV,N,1,5,49,2,0,0,361,0,662,17488,17488,0,66,17488,100,2033.6,12,0
13771999,2000,AUDI,N,4,27,250,7,5,31888,49889,64,601,35000,36570,0,36,35000,96,39583.33,1,0
13791216,2000,HONDA,N,0,37,147,6,5,14538,16000,91,589,20524.47,19755,0,60,20524.47,104,7916.66,1000,0
13794362,2000,HYUNDAI,N,8,13,119,2,0,0,618,0,654,11800,11500,500,60,11300,98,5000,1,0
13808486,2000,DODGE,Y,1,5,134,,,9998,9998,100,659,14728,14975,500,66,14228,95,1600,16,1
13815792,1998,CHEVY,N,0,5,19,,1,40,6000,1,728,9596,9975,596,60,9000,90,791.67,20000,1
13883830,2000,CHEVY,Y,3,9,231,,8,12896,20244,64,647,25178,23241,0,60,18428,79,3551.92,1,0
13896549,2000,HONDA,N,4,17,163,4,3,19049,21710,88,613,17200,16765,0,48,17200,103,1916.67,1,0
13906790,1998,DODGE,N,0,20,126,10,4,2118,41900,5,712,20281,18500,500,66,17281,93,3150,11000,1
13918126,1996,FORD,N,0,6,114,,4,5907,4454,133,677,11543,10300,0,54,10243,99,2900,59888,1
13923782,1996,MAZDA,N,0,30,182,8,5,4147,82310,5,801,16537.4,16500,4500,48,12037.4,73,5100,24000,1
14004514,2000,VW,N,8,38,101,4,2,4768,30885,15,729,19660.18,18979,0,60,16740.18,88,8416.67,14,0
14042382,2000,FORD,N,1,14,78,8,4,9441,19244,49,656,32939.07,30295,2739.07,60,30200,100,4000,1,0
14048657,2000,HONDA,N,1,31,324,6,4,19643,23305,84,690,25495,28015,0,36,25495,91,12500,15000,1
14063726,1991,CHEVY,Y,3,9,120,,2,2728,3505,78,662,5300,5117,1200,18,3800,74,2083.33,58000,1
14097112,2000,MERCURY,N,1,17,331,,4,16646,50820,33,655,15795,20375,0,36,15795,78,2500,20,0
14164169,1999,DODGE,N,0,1,19,,,,,0,691,25760,27205,0,48,25760,95,2300,0,0
14176671,2000,DODGE,N,0,3,39,2,0,0,50,0,734,17460,17070,1150,66,16310,96,1833.33,1,0
14185810,2000,FORD,N,0,8,43,4,3,5865,7221,81,636,14740,14740,0,60,14740,100,2106.67,1,0
14207881,2000,HONDA,N,1,50,321,10,6,27612,111872,25,661,23300,24965,0,48,23300,93,12216.67,1,0
14217947,1996,DODGE,N,1,21,165,7,6,10847,14430,75,668,16600,15000,0,60,14878,99,3000,20000,1
14245822,2000,CHEVROLET,N,1,21,132,7,4,13097,22006,60,688,50975,53214,0,36,50975,96,29166.67,1,0
14267797,2000,CHEV,N,13,23,173,,,9998,0,0,635,23861,23658,0,60,23861,101,7458.33,1,0
14285920,1995,TOYOTA,N,0,15,113,4,3,2564,26400,10,693,10700,8175,0,60,8000,98,3900,65493,1
14304733,1999,HYUNDAI,N,6,13,111,5,4,1078,1620,67,644,16225,14600,49,60,14500,99,3000,18298,1
14346389,1997,CHRYSLER,N,0,8,65,4,2,6092,8741,70,721,13500,13125,0,36,13500,103,2000,36000,1
14347108,1996,DODGE,N,2,21,150,5,2,1375,3900,35,629,13831,12500,0,54,13273,106,3166.67,57000,1
14357543,2000,DODGE,N,0,31,137,11,8,23055,92118,25,710,31000,30000,0,72,31000,103,7750,1,0
14364427,1999,FORD,Y,5,11,53,5,4,991,873,114,666,20833,19999,0,60,20833,104,76249.33,1,0
14382966,1999,DODGE,N,4,19,69,7,4,8185,8379,98,624,19257,19000,0,60,19257,101,4600,21000,1
14395375,2000,JEEP,N,0,5,56,,,9998,0,0,692,22176,21385,3285,72,16217,78,1933.33,1,0
14472275,1997,CHEVY,N,13,24,189,,,9998,0,0,603,9500,9025,1000,60,8500,94,2600,48000,1
14485591,1993,FORD,N,0,9,20,7,4,1783,3655,49,615,8500,6500,2000,36,6500,100,1600,80000,1
14526581,2000,HONDA,N,0,6,22,,2,1124,19253,6,722,15000,15145,0,60,15000,99,3000,1,0
14571170,2000,PONTIAC,N,2,10,75,4,2,5689,10000,57,617,32600,30485,2015,60,30485,100,4333.33,1,0
14571195,1997,TOYOA,N,0,5,28,4,3,911,1671,55,674,18500,15850,500,60,14500,91,1548,36280,1
14630614,1997,BUICK,N,1,35,352,10,7,11600,57500,20,672,17535,14250,1535,60,16000,112,5500,28392,1
14674325,1993,DODGE,N,0,13,374,3,2,81,17366,0,827,5867,5500,2800,36,3067,56,1875,59000,1
14677968,2000,CHEV,N,5,10,152,4,3,1882,2415,78,631,13400,15065,0,60,13400,89,2932,1,0
14680979,2000,GMC,N,0,12,137,3,1,201,8800,2,752,26654,29399,6000,60,20654,70,5333.33,1,0
14684624,1995,DODGE,N,2,35,190,7,6,8227,59649,14,704,6920,7000,2000,48,4920,70,3700,69000,1
14743853,1996,JEEP,N,1,13,45,11,8,9714,14960,65,624,16500,18175,0,48,16500,91,2850,31966,1
14777642,1995,CHEVY,N,0,21,392,5,3,5677,33550,17,722,14900,14000,0,60,14900,106,4566.67,59000,1
14783170,1998,LINCOLN,N,6,38,184,14,9,14152,23168,61,558,38000,33925,5000,48,33000,97,9000,12000,1
14807403,1997,CHEVY,N,0,19,138,6,4,6803,10681,64,657,19000,19000,0,66,19000,100,4583.33,33756,1
14824868,1997,BMW,N,1,18,86,7,3,6348,15864,40,657,35000,35000,0,60,32000,91,6666.67,39000,1
14833430,1996,DODGE,N,0,6,149,,0,0,1500,0,714,9309.7,9425,4100,60,5209.7,55,2666.67,32156,1
14847727,1996,FORD,N,1,16,149,7,4,1319,3597,37,653,15966,15200,0,60,14966,98,3300,73192,1
14860940,1999,CHRYSLER,N,,,,,,,,0,774,18920.4,14600,0,66,16920.4,116,5200,20721,1
14941880,1997,CHEVY,N,2,6,51,2,1,474,0,0,610,16600,15000,1000,60,15600,104,1916.67,29000,1
15040460,2000,CHEVY,N,0,20,190,4,1,5072,0,0,726,29756,31000,0,48,29756,96,8333.33,1,0
15114466,1997,CHEVROLET,N,8,30,171,3,1,2070,2690,77,631,15495,12000,2995,54,12000,100,1473.33,28000,1
15167634,2000,VW,N,0,5,37,,5,3151,4700,67,600,23418,24695,0,36,24750,100,0,1,0
15218824,1994,MITSUBISHI,,,,,,,,,0,,6000,6125,400,42,5600,91,1250,79000,1
15228800,2000,HONDA,N,1,8,184,4,2,2727,4500,61,690,21799,17000,9000,60,12799,75,2400,1,0
15236314,1998,FORD,N,0,13,56,3,2,6130,15506,40,690,19143,18500,2000,66,17143,93,2583.33,19000,1
15264666,1997,CHEVY,N,9,15,198,2,0,0,106,0,614,9644.5,8500,0,60,6698.5,79,1800,35000,1
15286331,1996,CHEVY,N,4,5,61,,0,0,0,0,606,7492,8000,492,54,7000,88,1325,54000,1
15295959,1999,CHEVY,Y,14,19,226,,2,1360,1738,78,637,27299,29259,4500,60,22199,76,10416.67,1,0
15312122,0,,N,0,15,104,8,7,14158,27372,52,711,6695,0,0,60,6695,100,3200,0,0
15395422,2000,FORD,N,0,10,122,,1,353,19800,2,798,15407,15790,1000,60,14407,91,1800.5,1,0
15406805,2000,VW,N,30,48,215,6,4,2990,5480,55,566,23565,21975,11783,60,11782,54,3750,1,0
15431642,2000,CHEV,N,0,1,17,,0,0,180,0,766,16200,16500,6500,60,9700,59,9288,0,0
15485107,2000,TOYOTA,N,0,2,29,,,,,0,663,18888,15038,0,60,18888,126,1350,29000,0
15486239,1997,CHEVY,N,0,24,142,7,3,6432,25240,25,718,21000,17200,5000,60,16000,93,6250,55000,1
15497006,2000,FORD,N,0,7,48,7,4,5606,6440,87,649,33200,33320,0,36,33200,100,2500,1,0
15505811,2000,VW,N,0,6,123,1,0,0,5700,0,791,20162,19050,4000,36,16162,85,6750,1,0
15509979,1999,FORD,N,1,10,64,5,1,422,800,53,634,29021.38,24675,4346.38,60,24675,100,2400,22853,1
15549274,1995,CHEV,N,0,35,124,9,7,12139,23921,51,619,15441,17700,0,48,15441,87,4500,72000,1
15562474,1996,SATURN,N,0,10,265,3,2,11499,23419,49,755,10683.31,9980,0,60,10683.31,107,2000,53588,1
15562782,2000,DODGE,N,5,13,153,3,1,812,800,102,638,32963,31750,4388,60,28575,90,2500,1,0
15564924,1999,ACURD,N,1,19,99,5,4,16026,17150,93,660,27343.21,25343,0,66,27343.21,108,3333.33,19,0
15565332,1997,CHRY,N,1,21,177,4,2,4177,4999,84,657,23056.86,23056.86,0,36,23056.86,100,4166.67,46041,1
15593410,1997,DODGE,N,1,12,170,5,3,2134,17182,12,706,25501,21575,0,66,24851,115,8166.67,22000,1
15600555,2000,KIA,N,0,19,339,5,4,16664,18300,91,729,21700,20345,1000,60,15100,74,3875,1,0
15604617,1994,DODGE,N,0,9,146,4,1,3770,24769,15,758,7728.88,7200,0,48,7728.88,107,4166.67,53000,1
15629069,2000,FORD,N,0,3,151,,1,1725,9500,18,749,34300,35860,0,60,34300,96,1700,1,0
15669175,1998,FORD,N,0,22,195,13,6,13609,12190,112,672,21685,20100,0,60,21685,108,6000,34000,1
15669687,1995,CHEV,N,3,16,244,5,4,8427,8848,95,654,9760,9025,1000,48,8760,97,3000,82000,1
15679433,2000,BMW,N,0,28,394,9,4,1229,31416,4,779,32050,32755,3000,36,29050,89,4166.67,1,0
15681529,1997,FORD,N,0,3,24,3,1,97,101,96,631,9995,10675,500,60,9495,89,1586,36000,1
15711289,2000,DODGE,N,0,9,298,3,2,4202,7900,53,683,19705.34,18150,750,60,18955.34,104,2300,17,0
15750886,1996,OLDS,,,,,,,,,0,,11400,10600,0,48,10600,100,2250,100000,1
15810485,1999,DODGE,N,2,7,155,,1,808,1986,41,673,15148,13000,4000,60,11148,86,5600,0,0
15830169,2000,HONDA,Y,4,29,135,5,1,1751,3023,58,621,15016.51,16145,0,42,15016.51,93,2833.33,1,0
15834593,1999,PLYMOUTH,N,2,3,4,2,1,15,300,5,,15000,13600,0,60,14500,107,5000,2,1
15835497,1999,CHEVY,N,3,4,57,,1,1298,1529,85,686,19395,14175,3895,66,15500,109,5250,13000,1
15843481,2000,CHRYSLER,N,0,36,237,10,5,24733,66158,37,681,31873.32,32210,1000,60,30873.32,96,8600,114,0
15853923,2000,DODGE,N,3,24,120,6,4,3860,4517,85,633,28400,33110,0,60,28400,86,2500,1,0
15862035,1997,PONTIAC,N,0,19,72,5,3,4791,25500,19,732,24446.95,20000,3246.95,60,23446.95,117,2000,54600,1
15876248,2000,PONTIAC,N,1,14,173,2,1,549,3178,17,678,26748,23539,500,60,25748,109,2340,1,0
15889162,1999,TOYOTA,,,,,,,,,0,,18400,19625,0,66,18400,94,1666.67,15796,1
15907170,0,,N,0,8,81,4,2,1475,2700,55,719,8700,8899,1000,60,7700,87,5333,0,0
15909237,1997,TOYOTA,N,0,15,76,7,4,13758,19008,72,677,28390.5,26350,3129.7,60,28985,110,4200,32896,1
15944580,2000,CHEV,N,5,9,148,2,1,347,700,50,638,27219,29773,500,66,26719,90,2841,1,0
15956721,2000,TOYOTA,N,0,15,75,6,2,3749,4400,85,676,21759.96,21209,350,60,21409.96,101,2166.67,520,0
15970025,2000,CHEVY,N,0,11,347,1,0,0,2000,0,752,19142.25,18980,0,66,24146.03,127,3500,39,0
15971131,2000,CHEV,N,0,22,109,6,3,686,21500,3,723,29398,30673,3979,66,25419,83,2500,1,0
15988803,2000,DODGE,N,1,1,189,,1,3718,3900,95,608,17902,18140,1250,66,16652,92,2880,1,0
15990256,1995,RANGER,N,0,14,163,4,2,500,18600,3,804,9244,7025,900,60,8344,119,0,32861,1
15995488,1997,FORD,Y,2,3,80,,,,,0,692,22302,22050,1000,60,21302,97,4583.34,25000,1
16031249,2000,CHRYSLER,N,2,23,188,4,2,126,35616,0,737,21000,21300,3000,66,16500,77,6333.34,1,0
16132397,2000,HONDA,N,0,28,148,5,4,954,65217,1,742,21300,20312,6000,42,11300,56,3468.33,4688,1
