subscriberID,churn,gender,AGE,edu_class,incomeCode,duration,feton,peakMinAv,peakMinDiff,posTrend,negTrend,nrProm,prom,curPlan,avgplan,planChange,posPlanChange,negPlanChange,call_10000
72495842,1,0,29,0,47,2,1,0,0,0,0,0,0,1,1,0,0,0,0
72498278,0,0,42,0,4,12,0,1.333333,0,0,0,0,0,1,1,0,0,0,1
72502917,0,1,21,1,2,18,0,130,-32,0,1,3,1,3,3,0,0,0,1
72520175,1,0,28,2,2,4,0,298,9,1,0,0,0,3,3,0,0,0,0
72520939,0,1,24,2,15,14,1,221,166,1,0,0,0,3,3,0,0,0,1
72521618,0,0,45,2,7,27,1,56.333333,-3,0,1,0,0,3,3,0,0,0,1
72529648,0,1,11,2,7,9,1,180,120,1,0,3,1,1,1,0,0,0,0
72531223,0,1,36,2,2,29,0,192.666667,-5,0,1,0,0,1,1,0,0,0,1
72534567,0,0,37,2,5,33,0,820.666667,12,1,0,0,0,4,4,0,0,0,0
72547975,0,0,15,2,13,19,0,115.333333,31,1,0,0,0,1,1,0,0,0,1
72550735,1,1,33,2,5,4,1,189,56,1,0,0,0,3,3,0,0,0,0
72556284,1,1,16,1,13,3,1,608.666667,260,1,0,0,0,4,4,0,0,0,0
72556673,1,1,19,0,10,4,1,271,-73,0,1,0,0,3,3,0,0,0,1
72564535,0,0,31,1,24,6,1,133,107,1,0,0,0,1,1,0,0,0,0
72567832,1,1,13,0,51,3,1,390,63,1,0,0,0,3,3,0,0,0,0
72568810,0,0,11,1,36,8,0,362,166,1,0,0,0,3,3,0,0,0,1
72570091,1,1,13,1,5,6,1,371.333333,-141,0,1,0,0,3,3,0,0,0,0
72576864,0,0,29,0,29,13,0,24.333333,8,1,0,0,0,1,1,0,0,0,0
72582640,0,1,20,1,32,33,1,338.666667,146,1,0,0,0,3,3,0,0,0,1
72594478,1,1,36,0,14,12,0,141.333333,-108,0,1,0,0,3,3,0,0,0,1
72602668,0,0,17,2,1,15,0,354.333333,47,1,0,0,0,3,3,0,0,0,1
72619839,0,0,44,0,13,25,0,47,17,1,0,0,0,1,1,0,0,0,1
72639955,0,0,46,0,14,9,1,388.333333,465,1,0,0,0,3,3,0,0,0,0
72646938,0,1,14,0,36,6,1,143.666667,-3,0,1,0,0,1,1,0,0,0,1
72649740,0,1,28,1,8,18,0,442,17,1,0,0,0,4,4,0,0,0,0
72651330,1,1,32,2,38,7,0,62.666667,12,1,0,0,0,3,3,0,0,0,1
72651620,0,0,14,1,24,25,1,357,196,1,0,0,0,3,3,0,0,0,0
72655330,0,0,13,2,2,19,1,159.666667,-43,0,1,0,0,2,2,0,0,0,1
72664403,1,1,45,0,41,3,0,152,114,1,0,0,0,1,1,0,0,0,1
72664796,1,0,45,1,41,4,0,136.166667,124.5,1,0,0,0,1,1,0,0,0,0
72670583,0,0,20,1,19,17,1,354.333333,-29,0,1,0,0,3,3,0,0,0,1
72683509,1,0,30,2,52,5,0,28.666667,-10,0,1,0,0,1,1,0,0,0,0
72689369,0,0,15,2,1,28,1,272,133,1,0,3,1,3,3,0,0,0,0
72695181,0,0,14,2,36,39,1,238.333333,3,1,0,0,0,3,3,0,0,0,0
72696225,1,0,18,0,39,6,0,6.5,-13,0,1,0,0,3,3,0,0,0,1
72701779,1,1,40,0,54,9,0,513.333333,191,1,0,0,0,3,3,0,0,0,0
72731253,0,0,16,0,37,12,1,113.333333,-38,0,1,0,0,2,2,0,0,0,1
72734332,1,1,16,0,48,6,1,306.333333,-540,0,1,1,1,3,3,0,0,0,1
72743366,1,1,16,0,18,14,0,24,-17,0,1,2,1,3,3,0,0,0,1
72745521,0,0,29,3,1,24,1,23.666667,-28,0,1,0,0,3,3,0,0,0,0
72745588,0,0,17,1,16,12,1,399.333333,186,1,0,0,0,4,4,0,0,0,0
72752978,0,1,42,1,14,34,0,373.333333,143,1,0,0,0,4,4,0,0,0,1
72758078,1,1,24,0,53,4,0,44.333333,-76,0,1,0,0,3,3,0,0,0,1
72759481,0,0,36,0,13,6,1,181.333333,173,1,0,0,0,1,1,0,0,0,0
72761191,1,0,48,1,33,4,0,73,-133,0,1,0,0,3,3,0,0,0,0
72763843,0,1,51,0,20,7,1,211.666667,155,1,0,0,0,3,3,0,0,0,1
72764269,1,0,18,0,53,4,0,50.333333,81,1,0,0,0,3,3,0,0,0,1
72765937,1,0,41,0,14,5,1,497.666667,-459,0,1,0,0,3,3,0,0,0,1
72768407,0,0,12,1,38,27,1,249.666667,7,1,0,1,1,2,2,0,0,0,1
72768706,1,1,17,1,61,8,0,428,-129,0,1,0,0,3,3,0,0,0,0
72772557,0,0,26,1,62,20,1,123,31,1,0,3,1,3,3,0,0,0,1
72780203,0,0,14,2,17,27,1,203,-27,0,1,3,1,3,3,0,0,0,0
72789564,1,1,20,2,8,16,0,0,0,0,0,0,0,4,4,0,0,0,1
72793172,1,0,30,2,55,4,0,13.666667,-34,0,1,0,0,1,1,0,0,0,0
72799684,0,0,12,2,18,29,0,113.666667,69,1,0,3,1,3,3,0,0,0,0
72801107,0,0,36,1,34,7,0,281.666667,-57,0,1,0,0,3,3,0,0,0,1
72815861,0,1,11,1,15,32,1,160.666667,2,1,0,0,0,1,1,0,0,0,1
72824404,1,1,25,1,1,14,0,289.333333,186,1,0,0,0,3,3,0,0,0,1
72833636,0,0,44,1,13,34,1,192,-48,0,1,3,1,1,1,0,0,0,0
72836309,1,1,41,2,11,13,0,14.166667,-14.5,0,1,2,1,1,1,0,0,0,1
72839673,0,1,54,0,15,21,1,121.666667,99,1,0,0,0,1,1,0,0,0,1
72852845,0,0,14,1,5,7,0,107.666667,-31,0,1,0,0,3,3,0,0,0,0
72856499,1,1,11,2,48,9,0,73,-183,0,1,2,1,3,3,0,0,0,1
72861170,0,0,16,1,43,35,1,429,-97,0,1,3,1,3,3,0,0,0,1
72864023,0,0,20,2,4,7,0,312,-56,0,1,0,0,3,3,0,0,0,1
72867793,0,0,48,0,43,18,1,114,-170,0,1,0,0,3,3,0,0,0,1
72879122,0,0,45,2,7,19,1,291.666667,139,1,0,0,0,3,3,0,0,0,0
72881389,0,0,33,0,40,12,0,371,348,1,0,0,0,4,4,0,0,0,1
72885835,0,0,32,1,43,15,1,157.666667,78,1,0,3,1,3,3,0,0,0,0
72892133,1,1,34,2,13,20,1,38,-80,0,1,3,1,1,1,0,0,0,0
72901270,1,1,22,1,31,12,1,97.666667,-229,0,1,0,0,3,3,0,0,0,0
72906993,0,1,49,0,16,17,1,48.333333,11,1,0,0,0,1,1,0,0,0,1
72908046,0,0,42,0,5,9,1,357.666667,4,1,0,3,1,3,3,0,0,0,0
72908808,0,0,14,2,18,41,1,371.666667,154,1,0,1,1,4,4,0,0,0,0
72910088,0,1,45,0,51,23,0,219.333333,100,1,0,0,0,3,3,0,0,0,1
72910572,1,1,24,1,34,4,0,134,-51,0,1,0,0,3,3,0,0,0,1
72916665,1,0,46,1,26,13,0,200.666667,-300,0,1,0,0,3,3,0,0,0,0
72919394,1,1,34,1,11,10,0,358.333333,-43,0,1,0,0,3,3,0,0,0,1
72936131,0,1,41,1,14,33,1,285.666667,99,1,0,0,0,3,3,0,0,0,0
72940534,0,0,41,2,1,35,1,292.666667,84,1,0,0,0,3,3,0,0,0,0
72947777,1,0,50,2,51,12,0,330,-217,0,1,0,0,1,1,0,0,0,0
72956284,1,0,17,1,31,8,0,150.666667,-444,0,1,0,0,3,3,0,0,0,0
72957120,0,0,20,0,3,9,1,315,55,1,0,3,1,3,3,0,0,0,0
72958361,1,1,35,1,22,5,1,151,112,1,0,3,1,1,1,0,0,0,0
72967713,0,0,22,0,33,9,1,82.666667,-40,0,1,3,1,3,3,0,0,0,1
72970695,0,0,33,0,15,7,1,121.333333,69,1,0,0,0,1,1,0,0,0,1
72970762,0,0,11,3,7,34,1,259,57,1,0,0,0,1,1,0,0,0,1
72973407,0,1,43,0,33,15,1,111.666667,142,1,0,0,0,3,3,0,0,0,0
72974026,1,1,24,1,8,4,1,667.666667,610,1,0,0,0,3,3,0,0,0,0
72978142,1,0,14,0,21,7,0,293.333333,120,1,0,0,0,1,1,0,0,0,1
72982542,1,1,36,0,43,7,0,379,-54,0,1,0,0,3,3,0,0,0,0
72989980,0,0,24,3,41,18,1,214,78,1,0,0,0,3,3,0,0,0,1
72997149,1,1,38,2,3,3,1,348.333333,65,1,0,1,1,3,3,0,0,0,1
72999870,1,1,15,0,12,7,1,325,-23,0,1,0,0,3,3,0,0,0,0
73003619,1,1,31,1,33,7,0,84.833333,-254.5,0,1,2,1,3,3,0,0,0,1
73023141,1,0,15,2,2,3,1,344,53,1,0,0,0,3,3,0,0,0,1
73026044,0,1,31,2,36,9,1,129,99,1,0,3,1,3,3,0,0,0,1
73028183,1,1,38,1,52,12,0,161,3,1,0,0,0,1,1,0,0,0,1
73034680,1,1,23,0,46,9,0,237,-313,0,1,0,0,3,3,0,0,0,0
73042470,1,0,23,0,28,2,0,170.666667,-17,0,1,0,0,1,1,0,0,0,1
73046348,0,0,42,2,11,38,1,533,258,1,0,0,0,4,4,0,0,0,0
73051516,0,0,67,3,2,18,1,70.666667,-14,0,1,0,0,3,3,0,0,0,1
73052557,0,0,29,2,7,31,1,126,-35,0,1,0,0,3,3,0,0,0,0
73053236,0,0,11,0,2,10,1,326,158,1,0,0,0,3,3,0,0,0,1
73058855,1,0,40,0,2,8,0,121.666667,-153,0,1,0,0,1,1,0,0,0,0
73065827,1,0,24,2,38,8,0,161.333333,-92,0,1,0,0,1,1,0,0,0,0
73067812,1,1,28,0,41,12,1,377.333333,-691,0,1,0,0,3,3,0,0,0,0
73085810,1,1,31,1,40,15,0,16.666667,-32,0,1,3,1,1,1,0,0,0,1
73089846,1,1,13,1,48,4,0,404.666667,-118,0,1,0,0,3,3,0,0,0,1
73090741,0,1,28,0,30,8,0,66,31,1,0,0,0,3,3,0,0,0,0
73099096,1,1,46,1,29,13,1,466.666667,-182,0,1,0,0,3,3,0,0,0,0
73100860,0,0,48,0,37,30,1,54.333333,26,1,0,0,0,3,3,0,0,0,1
73101285,0,0,21,0,29,10,0,156.333333,62,1,0,0,0,2,2,0,0,0,1
73105522,1,1,22,0,34,14,1,131.666667,-261,0,1,0,0,3,3,0,0,0,0
73118221,0,0,28,3,40,27,1,271.666667,330,1,0,1,1,4,4,0,0,0,1
73124752,0,0,45,2,7,21,1,280,140,1,0,0,0,3,3,0,0,0,1
73125288,0,0,46,1,12,7,0,35.333333,28,1,0,0,0,2,2,0,0,0,1
73126841,0,1,38,1,48,36,1,70.666667,-15,0,1,0,0,3,3,0,0,0,0
73140619,1,1,52,0,42,8,0,270,-96,0,1,0,0,3,3,0,0,0,1
73141891,0,1,54,0,52,12,0,13.333333,13,1,0,0,0,1,1,0,0,0,1
73143212,1,1,16,1,35,9,1,197.166667,-437.5,0,1,0,0,3,3,0,0,0,0
73143332,0,1,11,2,17,30,1,331.666667,-33,0,1,0,0,3,3,0,0,0,1
73145392,1,0,46,1,14,11,0,246.666667,-114,0,1,0,0,3,3,0,0,0,0
73149337,1,1,38,1,41,7,0,62,47,1,0,0,0,3,3,0,0,0,0
73149448,0,0,18,1,45,39,0,233.666667,-21,0,1,0,0,3,3,0,0,0,1
73154374,1,1,29,2,35,14,1,319.666667,-58,0,1,0,0,3,3,0,0,0,0
73161550,0,0,27,0,15,6,0,322.333333,32,1,0,0,0,3,3,0,0,0,1
73162498,1,1,41,1,3,10,1,151,5,1,0,0,0,1,1,0,0,0,0
73170091,1,0,34,2,21,4,0,331,122,1,0,0,0,3,3,0,0,0,1
73181680,0,0,36,1,41,7,1,269.333333,252,1,0,0,0,3,3,0,0,0,1
73182430,0,0,37,0,22,13,0,139.333333,100,1,0,0,0,3,3,0,0,0,0
73191636,0,0,46,0,8,33,1,98.666667,93,1,0,0,0,1,1,0,0,0,0
73193556,1,0,14,1,37,5,1,72.666667,-218,0,1,0,0,1,1,0,0,0,0
73203512,1,1,25,2,5,4,0,180.333333,-62,0,1,0,0,3,3,0,0,0,0
73224131,1,0,51,1,32,10,1,116.666667,120,1,0,3,1,3,3,0,0,0,0
73224959,1,1,34,2,11,7,0,387,-37,0,1,0,0,3,3,0,0,0,1
73226579,0,1,12,2,14,51,1,213,81,1,0,2,1,1,1,0,0,0,1
73227007,1,1,33,2,18,6,0,877.333333,21,1,0,0,0,1,1,0,0,0,0
73235349,1,1,44,0,18,3,0,206.666667,220,1,0,0,0,3,3,0,0,0,0
73240023,1,1,22,2,21,6,1,614,-1458,0,1,0,0,1,1,0,0,0,1
73244276,0,1,18,1,10,7,1,151.333333,64,1,0,0,0,3,3,0,0,0,1
73258173,1,0,14,1,23,4,0,132.666667,190,1,0,0,0,3,3,0,0,0,1
73265141,1,1,40,0,9,3,1,318.666667,26,1,0,3,1,3,3,0,0,0,0
73273302,1,0,42,2,3,4,0,276,124,1,0,0,0,3,3,0,0,0,1
73283574,0,0,49,1,5,8,1,171,-102,0,1,0,0,3,3,0,0,0,0
73285896,0,0,37,0,48,6,1,412.666667,-71,0,1,0,0,3,3,0,0,0,1
73287728,0,0,48,2,19,21,1,83,55,1,0,0,0,3,3,0,0,0,1
73288229,0,0,50,0,2,5,1,186,45,1,0,3,1,3,3,0,0,0,1
73289109,0,0,24,1,4,29,1,180,-61,0,1,0,0,3,3,0,0,0,1
73295262,1,1,14,0,45,3,0,166,-28,0,1,0,0,3,3,0,0,0,0
73306478,1,1,38,0,24,7,1,324.333333,116,1,0,0,0,3,3,0,0,0,0
73309637,0,1,38,0,14,11,1,51.666667,-11,0,1,0,0,3,3,0,0,0,1
73314151,0,0,18,1,22,6,0,221.666667,-125,0,1,0,0,3,3,0,0,0,1
73319288,0,1,43,0,20,9,0,100.666667,142,1,0,0,0,1,1,0,0,0,0
73321078,1,1,32,0,23,13,1,203,-19,0,1,0,0,3,3,0,0,0,1
73337469,1,1,43,1,4,6,1,299,-453,0,1,0,0,1,1,0,0,0,0
73353191,1,0,21,2,11,16,1,306.333333,-172,0,1,0,0,1,1,0,0,0,0
73355417,1,1,37,0,17,7,1,200.666667,-341,0,1,0,0,3,3,0,0,0,1
73368187,1,0,14,2,8,13,0,80.666667,-26,0,1,0,0,1,1,0,0,0,0
73373946,1,1,21,1,38,13,0,349,10,1,0,0,0,3,3,0,0,0,0
73374420,1,1,19,0,3,9,1,132,100,1,0,0,0,3,3,0,0,0,1
73377192,1,1,20,2,38,10,1,280.666667,85,1,0,0,0,3,3,0,0,0,1
73381443,0,1,32,2,12,18,0,157.666667,-154,0,1,0,0,2,2,0,0,0,1
73382330,0,0,26,1,58,32,0,246.333333,-158,0,1,0,0,3,3,0,0,0,1
73383213,1,0,18,3,14,5,0,194.666667,149,1,0,0,0,3,3,0,0,0,1
73383671,1,0,32,0,28,2,1,206,-59,0,1,0,0,3,3,0,0,0,1
73385352,1,1,22,0,40,6,0,110.333333,121,1,0,0,0,3,3,0,0,0,1
73399531,1,1,46,0,13,5,0,46,-66,0,1,1,1,3,3,0,0,0,1
73409265,0,1,43,1,11,30,1,257.333333,-119,0,1,0,0,4,4,0,0,0,1
73411802,1,1,30,0,5,3,0,54.333333,111,1,0,0,0,1,1,0,0,0,1
73413030,1,0,22,1,49,5,0,177,-52,0,1,0,0,3,3,0,0,0,1
73413848,1,1,17,1,29,15,1,198,-293,0,1,3,1,3,3,0,0,0,0
73413992,1,0,47,0,15,3,1,10.333333,8,1,0,3,1,3,3,0,0,0,0
73417274,1,1,13,0,36,4,0,517,-883,0,1,0,0,3,3,0,0,0,0
73418492,0,1,15,1,15,34,0,340,3,1,0,0,0,3,3,0,0,0,1
73420839,1,0,25,3,19,7,0,220,-108,0,1,0,0,1,1,0,0,0,0
73430953,0,0,17,2,5,19,0,266.666667,33,1,0,0,0,3,3,0,0,0,0
73432177,1,1,33,0,39,4,1,231,-129,0,1,0,0,1,1,0,0,0,1
73435986,1,0,35,2,11,4,0,108,115,1,0,0,0,1,1,0,0,0,0
73438803,1,0,41,0,45,3,0,72,42,1,0,0,0,3,3,0,0,0,0
73438985,1,1,36,1,14,7,1,540.666667,-210,0,1,0,0,3,3,0,0,0,0
73450192,0,1,30,2,18,25,1,86.333333,15,1,0,3,1,1,1,0,0,0,1
73452214,1,1,25,1,40,2,1,152.333333,2,1,0,0,0,1,1,0,0,0,1
73454222,0,0,48,1,5,11,1,46.666667,-1,0,1,0,0,3,3,0,0,0,1
73469411,0,1,24,1,11,9,0,287.333333,51,1,0,0,0,3,3,0,0,0,0
73471302,0,0,19,1,46,11,1,368.666667,286,1,0,0,0,3,3,0,0,0,0
73472314,0,0,18,1,33,8,0,110,-12,0,1,0,0,3,3,0,0,0,0
73490164,1,0,22,0,15,9,0,134.833333,-129.5,0,1,0,0,1,1,0,0,0,1
73492953,0,1,29,1,41,7,1,325.666667,30,1,0,0,0,3,3,0,0,0,1
73502179,1,1,23,0,23,4,0,71.333333,-126,0,1,0,0,3,3,0,0,0,0
73504077,0,0,16,2,6,9,0,192,30,1,0,0,0,2,2,0,0,0,0
73508759,1,1,13,0,32,3,1,165.333333,-3,0,1,0,0,1,1,0,0,0,0
73509517,0,1,39,0,7,28,0,24.333333,-9,0,1,0,0,3,3,0,0,0,1
73523351,0,0,35,1,15,8,1,75.333333,-24,0,1,0,0,1,1,0,0,0,1
73528232,0,0,37,0,32,19,0,165.666667,-110,0,1,3,1,3,3,0,0,0,1
73533115,1,0,38,1,32,6,1,39,23,1,0,0,0,1,1,0,0,0,1
73536895,0,0,13,0,5,18,1,93,50,1,0,0,0,2,2,0,0,0,1
73543366,1,0,34,1,41,10,1,55,-50,0,1,0,0,1,1,0,0,0,0
73556663,1,1,15,0,2,7,0,91.666667,-42,0,1,0,0,3,3,0,0,0,0
73559824,0,0,15,0,38,5,1,437.666667,51,1,0,0,0,4,4,0,0,0,1
73574794,0,1,28,3,31,47,1,183,69,1,0,0,0,2,3,-1,0,1,1
73577193,0,1,44,1,4,39,1,220.666667,69,1,0,0,0,4,4,0,0,0,1
73581300,0,0,23,0,26,18,0,112.333333,11,1,0,0,0,1,1,0,0,0,1
73582024,1,0,15,1,5,9,1,258.666667,-221,0,1,0,0,3,3,0,0,0,0
73584114,0,0,42,2,11,38,1,235,38,1,0,0,0,2,2,0,0,0,1
73598477,1,1,42,1,45,11,1,116,-199,0,1,0,0,1,1,0,0,0,1
73599663,1,0,26,2,31,14,1,305,-16,0,1,0,0,3,3,0,0,0,0
73605217,0,0,36,0,28,6,0,335,12,1,0,0,0,3,3,0,0,0,1
73607954,0,1,44,2,27,15,1,311.666667,319,1,0,0,0,3,3,0,0,0,1
73608473,1,1,39,2,17,3,1,271.333333,-296,0,1,0,0,3,3,0,0,0,0
73608673,1,1,29,0,15,2,0,331,13,1,0,0,0,3,3,0,0,0,1
73608840,1,1,27,2,48,22,0,278,62,1,0,0,0,3,3,0,0,0,1
73609111,0,0,27,1,15,19,1,211.666667,-72,0,1,0,0,3,3,0,0,0,1
73609629,0,0,59,1,13,8,1,100.333333,-64,0,1,0,0,1,1,0,0,0,1
73612545,0,0,14,0,5,7,1,10.666667,22,1,0,0,0,1,1,0,0,0,1
73612671,0,1,16,1,21,26,1,226,-62,0,1,0,0,4,4,0,0,0,1
73621662,0,0,18,0,33,25,1,262.666667,-16,0,1,0,0,3,3,0,0,0,0
73622963,0,1,33,1,31,24,1,58.333333,71,1,0,0,0,3,3,0,0,0,1
73623858,1,1,30,1,27,9,0,181.333333,58,1,0,0,0,1,1,0,0,0,1
73629044,0,1,59,1,2,31,1,26,56,1,0,0,0,1,1,0,0,0,1
73629538,1,1,20,3,24,8,1,247.333333,29,1,0,0,0,3,3,0,0,0,1
73635136,0,1,51,1,23,7,1,165.333333,-24,0,1,0,0,1,1,0,0,0,0
73638995,1,1,44,0,43,2,0,105,62,1,0,0,0,1,1,0,0,0,1
73646837,1,1,40,1,5,14,1,281,-146,0,1,0,0,3,3,0,0,0,0
73647323,1,0,49,0,40,2,1,165,-188,0,1,3,1,3,3,0,0,0,0
73649466,1,1,28,1,34,6,0,500.666667,213,1,0,0,0,3,3,0,0,0,1
73654007,0,1,40,0,3,7,1,384,-9,0,1,0,0,3,3,0,0,0,1
73657206,1,1,46,0,7,3,0,168.666667,-142,0,1,0,0,3,3,0,0,0,1
73660190,0,1,56,1,49,38,1,50.666667,-55,0,1,0,0,3,3,0,0,0,0
73664583,1,1,27,1,31,8,1,130.666667,-333,0,1,0,0,3,3,0,0,0,0
73668024,1,1,16,2,27,12,0,21.333333,-63,0,1,0,0,3,3,0,0,0,0
73673475,1,0,29,2,5,4,0,202.333333,-65,0,1,0,0,3,3,0,0,0,0
73677001,1,1,20,1,2,7,0,518,238,1,0,3,1,3,3,0,0,0,1
73680620,1,1,32,3,29,24,0,414.333333,-63,0,1,0,0,4,4,0,0,0,1
73683310,0,1,42,2,12,34,1,434.666667,-168,0,1,0,0,3,3,0,0,0,1
73690981,0,0,11,1,15,18,0,310,-62,0,1,1,1,3,3,0,0,0,1
73698408,1,0,11,1,7,2,1,149.333333,-37,0,1,0,0,1,1,0,0,0,0
73701026,0,1,21,1,25,40,1,383,125,1,0,0,0,2,2,0,0,0,1
73706043,0,1,34,3,37,36,1,312.333333,213,1,0,0,0,3,3,0,0,0,0
73707620,0,0,32,1,3,6,0,310,38,1,0,0,0,2,2,0,0,0,0
73709254,0,0,14,2,26,24,0,221.333333,96,1,0,0,0,3,3,0,0,0,0
73717508,0,1,22,1,29,14,1,91.333333,-8,0,1,3,1,3,3,0,0,0,1
73717689,1,1,15,0,11,3,0,166,-21,0,1,0,0,1,1,0,0,0,1
73718576,1,0,18,1,32,6,1,136,-25,0,1,0,0,1,1,0,0,0,1
73729555,1,1,37,0,29,2,0,20.666667,-26,0,1,0,0,3,3,0,0,0,1
73731335,0,0,12,1,25,25,1,168.333333,26,1,0,0,0,2,2,0,0,0,1
73735884,0,1,44,2,19,26,0,319.666667,20,1,0,0,0,3,3,0,0,0,1
73737528,0,0,11,0,1,24,0,1,-1,0,1,0,0,1,1,0,0,0,1
73740765,1,1,18,0,8,6,0,457.5,-451,0,1,0,0,3,3,0,0,0,0
73741369,0,0,28,1,2,15,1,226.666667,0,0,0,0,0,2,2,0,0,0,1
73747891,0,1,41,0,42,18,1,23,36,1,0,0,0,1,1,0,0,0,1
73756515,1,1,17,2,50,17,0,339,288,1,0,0,0,1,1,0,0,0,1
73758511,1,1,21,0,60,12,0,234,-158,0,1,0,0,3,3,0,0,0,1
73759469,0,0,65,1,38,10,0,72.666667,-16,0,1,0,0,1,1,0,0,0,1
73761700,1,1,43,0,15,10,0,81.666667,15,1,0,0,0,3,3,0,0,0,0
73763252,0,0,14,0,6,7,1,165,1,1,0,0,0,1,1,0,0,0,0
73766091,0,0,38,1,58,23,0,277.666667,-116,0,1,0,0,3,3,0,0,0,1
73768948,0,0,38,2,14,8,1,62.333333,-4,0,1,0,0,3,3,0,0,0,0
73774277,0,1,38,1,12,10,1,466.333333,118,1,0,0,0,4,4,0,0,0,0
73775540,0,0,38,2,12,22,1,374,170,1,0,0,0,4,4,0,0,0,0
73777245,1,0,16,0,3,2,1,423.333333,-280,0,1,0,0,1,1,0,0,0,1
73777866,1,1,18,0,51,8,0,184.333333,70,1,0,0,0,3,3,0,0,0,0
73786777,0,0,50,3,16,56,0,232,-333,0,1,0,0,3,3,0,0,0,0
73788292,0,1,63,0,41,26,1,19.333333,-20,0,1,0,0,2,2,1,1,0,1
73798868,0,0,30,1,45,17,1,142.333333,18,1,0,0,0,4,4,0,0,0,1
73798991,1,1,17,0,10,6,0,553,-129,0,1,1,1,4,4,1,1,0,1
73799305,0,1,23,1,62,30,1,125.333333,21,1,0,0,0,1,1,0,0,0,1
73803130,0,0,25,0,47,24,1,343,-114,0,1,0,0,3,3,0,0,0,1
73805006,1,0,23,1,7,4,0,104,-74,0,1,0,0,3,3,0,0,0,1
73809185,0,0,15,1,36,6,1,398,150,1,0,0,0,4,4,0,0,0,1
73812467,0,0,40,0,14,10,0,215.333333,11,1,0,0,0,3,3,0,0,0,1
73815057,1,1,42,0,15,4,0,289,-155,0,1,0,0,3,3,0,0,0,0
73815882,0,1,22,0,61,8,1,15,10,1,0,0,0,1,1,0,0,0,1
73821874,1,1,39,1,18,5,0,339,152,1,0,0,0,3,3,0,0,0,1
73841769,0,1,11,0,36,23,1,390.666667,55,1,0,0,0,3,3,0,0,0,0
73843794,0,1,40,1,14,9,1,341.666667,170,1,0,0,0,3,3,0,0,0,0
73848720,0,0,15,1,6,25,1,116,90,1,0,0,0,3,3,0,0,0,0
73853731,1,1,13,1,21,3,1,214.166667,55.5,1,0,0,0,1,2,-2,0,1,0
73856526,0,1,12,0,5,31,1,165,106,1,0,0,0,2,2,0,0,0,1
73860417,1,0,45,2,20,4,1,0,0,0,0,0,0,1,1,0,0,0,1
73860805,0,0,23,2,21,44,0,332,-8,0,1,0,0,3,3,0,0,0,1
73866120,0,1,19,1,24,21,1,221.666667,-82,0,1,0,0,2,2,0,0,0,0
73874762,0,1,33,3,28,18,1,201,8,1,0,0,0,2,2,0,0,0,0
73878872,0,0,21,3,17,36,0,381.333333,-98,0,1,0,0,3,3,0,0,0,1
73879242,1,0,42,2,11,6,0,153,61,1,0,0,0,1,1,0,0,0,0
73890971,0,0,30,1,40,8,1,9.333333,1,1,0,0,0,1,1,0,0,0,1
73897093,0,0,47,1,6,26,0,219,265,1,0,0,0,3,3,0,0,0,1
73902362,0,1,38,0,36,33,1,272.333333,124,1,0,0,0,2,2,0,0,0,1
73908230,1,1,47,1,12,5,0,252.333333,3,1,0,0,0,3,3,0,0,0,0
73909556,1,0,50,2,18,12,0,151.666667,-196,0,1,0,0,2,2,0,0,0,0
73909587,1,0,45,0,38,3,0,212,-62,0,1,0,0,3,3,0,0,0,0
73918062,1,1,42,0,4,7,1,189.666667,-383,0,1,0,0,3,3,0,0,0,0
73918851,0,0,42,0,15,14,0,728.666667,73,1,0,0,0,3,3,0,0,0,1
73922317,1,1,49,0,24,10,1,204.333333,27,1,0,0,0,3,3,0,0,0,1
73929277,0,1,31,2,42,22,1,53.333333,76,1,0,0,0,3,3,0,0,0,0
73933880,0,0,23,2,9,31,1,43.666667,11,1,0,0,0,2,2,0,0,0,1
73934213,0,1,32,2,45,52,1,320.666667,23,1,0,0,0,3,3,0,0,0,1
73942699,1,0,22,0,47,5,1,18.333333,40,1,0,0,0,3,3,0,0,0,1
73943736,0,0,50,0,15,23,1,247.666667,-98,0,1,0,0,3,3,0,0,0,0
73948622,0,1,23,2,24,11,0,288,-38,0,1,0,0,3,3,0,0,0,0
73954051,1,0,11,1,25,5,0,224.333333,331,1,0,1,1,1,1,0,0,0,1
73956582,0,0,59,1,7,7,1,224.333333,42,1,0,3,1,2,2,0,0,0,0
73962898,0,1,23,2,4,38,0,150,-19,0,1,0,0,3,3,0,0,0,1
73964809,0,0,11,0,58,11,1,175,17,1,0,0,0,1,1,0,0,0,1
73968646,0,1,14,1,18,23,1,195,86,1,0,0,0,3,3,0,0,0,1
73976701,0,1,18,0,36,21,1,364.666667,211,1,0,0,0,3,3,0,0,0,0
73980714,0,1,24,1,31,33,0,16,-13,0,1,0,0,4,4,0,0,0,1
73986785,1,1,36,0,53,5,1,168,-85,0,1,0,0,3,3,0,0,0,0
73988011,1,1,41,2,1,12,1,186,172,1,0,0,0,3,3,0,0,0,0
73989423,1,1,14,1,3,10,0,552.333333,-494,0,1,2,1,3,3,0,0,0,1
73991217,1,0,30,1,7,11,0,323.666667,26,1,0,3,1,3,3,0,0,0,1
73995704,0,0,48,1,14,7,0,99,51,1,0,0,0,3,3,0,0,0,0
73998747,1,0,33,1,30,5,1,238,-431,0,1,0,0,3,3,0,0,0,1
